"province_year","province_cn","distcode","county_cn","county_en","year_month","year","month","co2_million_tons","co2_10000_tons"
"福建省2013","福建省","350212","同安区","Tong'an District","201304","2013","4","0.194168150493293","19.4168150493293"
"福建省2013","福建省","350213","翔安区","Xiang'an District","201304","2013","4","0.188009159712231","18.8009159712231"
"福建省2013","福建省","350302","城厢区","Chengxiang District","201304","2013","4","0.1786936234941","17.86936234941"
"福建省2013","福建省","350303","涵江区","Hanjiang District","201304","2013","4","0.179450837051637","17.9450837051637"
"福建省2013","福建省","350304","荔城区","Licheng District","201304","2013","4","0.1765242308964","17.65242308964"
"福建省2013","福建省","350305","秀屿区","Xiuyu District","201304","2013","4","0.180205851548499","18.0205851548499"
"福建省2013","福建省","350322","仙游县","Xianyou County","201304","2013","4","0.172364872559128","17.2364872559128"
"福建省2013","福建省","350402","梅列区","Melie district","201304","2013","4","0.247238830360738","24.7238830360738"
"福建省2013","福建省","350403","三元区","Sanyuan District","201304","2013","4","0.224118522160443","22.4118522160443"
"福建省2013","福建省","350421","明溪县","Mingxi County","201304","2013","4","0.22927242676233","22.927242676233"
"福建省2013","福建省","350423","清流县","Qingliu County","201304","2013","4","0.240014846406337","24.0014846406337"
"福建省2013","福建省","350424","宁化县","Ninghua County","201304","2013","4","0.230241691159384","23.0241691159384"
"福建省2013","福建省","350425","大田县","Datian County","201304","2013","4","0.186806968975927","18.6806968975927"
"福建省2013","福建省","350426","尤溪县","Youxi County","201304","2013","4","0.18593008345273","18.593008345273"
"福建省2013","福建省","350427","沙县","Sha County","201304","2013","4","0.186235401036852","18.6235401036852"
"福建省2013","福建省","350428","将乐县","Jiangle County","201304","2013","4","0.186035367147649","18.6035367147649"
"福建省2013","福建省","350429","泰宁县","Taining County","201304","2013","4","0.22153491541027","22.153491541027"
"福建省2013","福建省","350430","建宁县","Jianning County","201304","2013","4","0.253102666883098","25.3102666883098"
"福建省2013","福建省","350481","永安市","Yong'an City","201304","2013","4","0.187688004309873","18.7688004309873"
"福建省2013","福建省","350502","鲤城区","Licheng District","201304","2013","4","0.200024207838514","20.0024207838514"
"福建省2013","福建省","350503","丰泽区","Fengze District","201304","2013","4","0.196665330493836","19.6665330493836"
"福建省2013","福建省","350504","洛江区","Luojiang District","201304","2013","4","0.199926309322363","19.9926309322363"
"福建省2013","福建省","350505","泉港区","Quangang District","201304","2013","4","0.199926309322363","19.9926309322363"
"福建省2013","福建省","350521","惠安县","Hui'an County","201304","2013","4","0.199926309322363","19.9926309322363"
"福建省2013","福建省","350524","安溪县","Anxi County","201304","2013","4","0.200024207838514","20.0024207838514"
"福建省2013","福建省","350525","永春县","Yongchun County","201304","2013","4","0.199926309322363","19.9926309322363"
"福建省2013","福建省","350526","德化县","Dehua County","201304","2013","4","0.195347146637126","19.5347146637126"
"福建省2013","福建省","350527","金门县","Kinmen County","201304","2013","4","0.193300459792543","19.3300459792543"
"福建省2013","福建省","350581","石狮市","Shishi City","201304","2013","4","0.245211828774297","24.5211828774297"
"福建省2013","福建省","350582","晋江市","Jinjiang City","201304","2013","4","0.195476889384403","19.5476889384403"
"福建省2013","福建省","350583","南安市","Nan'an City","201304","2013","4","0.199926309322363","19.9926309322363"
"福建省2013","福建省","350602","芗城区","Xiangcheng District","201304","2013","4","0.159072895870674","15.9072895870674"
"福建省2013","福建省","350603","龙文区","Longwen District","201304","2013","4","0.155598785914074","15.5598785914074"
"福建省2013","福建省","350622","云霄县","Yunxiao County","201304","2013","4","0.156295230262407","15.6295230262407"
"福建省2013","福建省","350623","漳浦县","Zhangpu County","201304","2013","4","0.155598785914074","15.5598785914074"
"福建省2013","福建省","350624","诏安县","Zhao'an County","201304","2013","4","0.159072895870674","15.9072895870674"
"福建省2013","福建省","350625","长泰县","Changtai County","201304","2013","4","0.158599885249677","15.8599885249677"
"福建省2013","福建省","350626","东山县","Dongshan County","201304","2013","4","0.149946933343136","14.9946933343136"
"福建省2013","福建省","350627","南靖县","Nanjing County","201304","2013","4","0.151174909898405","15.1174909898405"
"福建省2013","福建省","350628","平和县","Pinghe County","201304","2013","4","0.132870324670362","13.2870324670362"
"福建省2013","福建省","350629","华安县","Hua'an County","201304","2013","4","0.133645329545035","13.3645329545035"
"福建省2013","福建省","350681","龙海市","Longhai  City","201304","2013","4","0.156210319948368","15.6210319948368"
"福建省2013","福建省","350702","延平区","Yanping District","201304","2013","4","0.159513437360805","15.9513437360805"
"福建省2013","福建省","350721","顺昌县","Shunchang County","201304","2013","4","0.0839119716462765","8.39119716462765"
"福建省2013","福建省","350722","浦城县","Pucheng County","201304","2013","4","0.0928933825854434","9.28933825854434"
"福建省2013","福建省","350723","光泽县","Guangze County","201304","2013","4","0.134175051192016","13.4175051192016"
"福建省2013","福建省","350724","松溪县","Songxi County","201304","2013","4","0.0898355786377837","8.98355786377837"
"福建省2013","福建省","350725","政和县","Zhenghe County","201304","2013","4","0.0882219354027038","8.82219354027038"
"福建省2013","福建省","350781","邵武市","Shaowu City","201304","2013","4","0.0939483599536831","9.39483599536831"
"福建省2013","福建省","350782","武夷山市","Wuyishan City","201304","2013","4","0.0944316493507854","9.44316493507854"
"福建省2013","福建省","350783","建瓯市","Jian'ou City","201304","2013","4","0.160008269077625","16.0008269077625"
"福建省2013","福建省","350784","建阳市","Jianyang City","201304","2013","4","0.0939586387297883","9.39586387297883"
"福建省2013","福建省","350802","新罗区","Xinluo District","201304","2013","4","0.15260097600673","15.260097600673"
"福建省2013","福建省","350821","长汀县","Changting County","201304","2013","4","0.127108158053211","12.7108158053211"
"福建省2013","福建省","350822","永定县","Yongding County","201304","2013","4","0.124719710607745","12.4719710607745"
"福建省2013","福建省","350823","上杭县","Shanghang County","201304","2013","4","0.126892990045188","12.6892990045188"
"福建省2013","福建省","350824","武平县","Wuping County","201304","2013","4","0.126892990045188","12.6892990045188"
"福建省2013","福建省","350825","连城县","Liancheng County","201304","2013","4","0.121804950059344","12.1804950059344"
"福建省2013","福建省","350881","漳平市","Zhangping City","201304","2013","4","0.126578345694978","12.6578345694978"
"福建省2013","福建省","350902","蕉城区","Jiaocheng District","201304","2013","4","0.208792564616731","20.8792564616731"
"福建省2013","福建省","350921","霞浦县","Xiapu County","201304","2013","4","0.211289741868449","21.1289741868449"
"福建省2013","福建省","350922","古田县","Gutian County","201304","2013","4","0.201711573666449","20.1711573666449"
"福建省2013","福建省","350923","屏南县","Pingnan County","201304","2013","4","0.211425552190638","21.1425552190638"
"福建省2013","福建省","350924","寿宁县","Shouning County","201304","2013","4","0.130184013540187","13.0184013540187"
"福建省2013","福建省","350925","周宁县","Zhouning County","201304","2013","4","0.17709806020287","17.709806020287"
"福建省2013","福建省","350926","柘荣县","Zherong County","201304","2013","4","0.194731254797595","19.4731254797595"
"福建省2013","福建省","350981","福安市","Fu'an City","201304","2013","4","0.209793748379483","20.9793748379483"
"福建省2013","福建省","350982","福鼎市","Fuding City","201304","2013","4","0.217241063438388","21.7241063438388"
"福建省2013","福建省","350102","鼓楼区","Gulou District","201305","2013","5","0.240331078661609","24.0331078661609"
"福建省2013","福建省","350103","台江区","Taijiang District","201305","2013","5","0.240331078661609","24.0331078661609"
"福建省2013","福建省","350104","仓山区","Cangshan District","201305","2013","5","0.233612820020848","23.3612820020848"
"福建省2013","福建省","350105","马尾区","Mawei District","201305","2013","5","0.235723056053839","23.5723056053839"
"福建省2013","福建省","350111","晋安区","Jin'an District","201305","2013","5","0.239073241611199","23.9073241611199"
"福建省2013","福建省","350121","闽侯县","Minhou County","201305","2013","5","0.241592871272409","24.1592871272409"
"福建省2013","福建省","350122","连江县","Lianjiang County","201305","2013","5","0.240945586009191","24.0945586009191"
"福建省2013","福建省","350123","罗源县","Luoyuan County","201305","2013","5","0.234519030934422","23.4519030934422"
"福建省2013","福建省","350124","闽清县","Minqing County","201305","2013","5","0.235899921922555","23.5899921922555"
"福建省2013","福建省","350125","永泰县","Yongtai County","201305","2013","5","0.235899921922555","23.5899921922555"
"福建省2013","福建省","350128","平潭县","Pingtan County","201305","2013","5","0.238866324662083","23.8866324662083"
"福建省2013","福建省","350181","福清市","Fuqing City","201305","2013","5","0.242385464967381","24.2385464967381"
"福建省2013","福建省","350182","长乐市","Changle City","201305","2013","5","0.242385464967381","24.2385464967381"
"福建省2013","福建省","350203","思明区","Siming District","201305","2013","5","0.206574340960467","20.6574340960467"
"福建省2013","福建省","350205","海沧区","Haicang District","201305","2013","5","0.192086912740403","19.2086912740403"
"福建省2013","福建省","350206","湖里区","Huli District","201305","2013","5","0.22558326241584","22.558326241584"
"福建省2013","福建省","350211","集美区","Jimei District","201305","2013","5","0.194168150493293","19.4168150493293"
