"year","county_cn","official_area_cn","source_title","source_url","variable_group","gdp_100m_yuan","primary_industry_100m_yuan","secondary_industry_100m_yuan","tertiary_industry_100m_yuan","industry_100m_yuan","construction_100m_yuan","per_capita_gdp_yuan","resident_population_10k","urban_population_10k","rural_population_10k","urbanization_rate_pct","fixed_asset_investment_100m_yuan","fixed_asset_investment_growth_pct","real_estate_development_100m_yuan","real_estate_development_growth_pct","budget_revenue_10k_yuan","vat_10k_yuan","enterprise_income_tax_10k_yuan","individual_income_tax_10k_yuan","budget_expenditure_10k_yuan","general_public_service_exp_10k_yuan","education_exp_10k_yuan","science_technology_exp_10k_yuan","agri_forestry_water_exp_10k_yuan","industrial_va_growth_pct","light_industry_growth_pct","heavy_industry_growth_pct","retail_sales_100m_yuan","retail_sales_growth_pct"
"2015","沙县","沙县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"206186","32112","43540","2549","42848",,,,,
"2015","沙县","沙县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"95186","6443","18794","4936",,,,,,,,,,
"2015","沙县","沙县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"206.76","20.2","192.66","25.5",,,,,,,,,,,,,,
"2015","沙县","沙县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","191.16","27.09","102.73","61.34","87.22","15.51","83476",,,,,,,,,,,,,,,,,,,,,,
"2015","沙县","沙县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"95.86","41.66","54.21",,
"2015","沙县","沙县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"23","14.21","8.79","61.8",,,,,,,,,,,,,,,,,,
"2015","沙县","沙县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"476312","9.8"
"2015","上杭县","上杭县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"411870","30011","90208","7965","84956",,,,,
"2015","上杭县","上杭县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"207902","10685","19130","40596",,,,,,,,,,
"2015","上杭县","上杭县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"215.96","28.6","209.66","28.5",,,,,,,,,,,,,,
"2015","上杭县","上杭县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","251.92","31.62","142.23","78.06","109.29","32.94","67903",,,,,,,,,,,,,,,,,,,,,,
"2015","上杭县","上杭县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"40.13","3.56","36.57",,
"2015","上杭县","上杭县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"37.2","16.3","20.9","43.9",,,,,,,,,,,,,,,,,,
"2015","上杭县","上杭县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"759440","20.9"
"2015","邵武市","邵武市","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"260822","18939","41719","1126","49469",,,,,
"2015","邵武市","邵武市","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"132103","11295","26325","6621",,,,,,,,,,
"2015","邵武市","邵武市","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"344.7","30.5","321.48","30.5",,,,,,,,,,,,,,
"2015","邵武市","邵武市","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","191.98","30.9","92.34","68.74","78.78","13.56","70194",,,,,,,,,,,,,,,,,,,,,,
"2015","邵武市","邵武市","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"88.81","46.16","42.65",,
"2015","邵武市","邵武市","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"27.3","18.4","8.9","67.5",,,,,,,,,,,,,,,,,,
"2015","邵武市","邵武市","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"924558","14.6"
"2015","石狮市","石狮市","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"484922","41010","70107","10441","65755",,,,,
"2015","石狮市","石狮市","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"385015","44157","81330","52888",,,,,,,,,,
"2015","石狮市","石狮市","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"408.28","18.1","345.19","58.5",,,,,,,,,,,,,,
"2015","石狮市","石狮市","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","676.28","20.02","383.51","272.75","348.69","35.14","99526",,,,,,,,,,,,,,,,,,,,,,
"2015","石狮市","石狮市","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"230.01","183.4","46.61",,
"2015","石狮市","石狮市","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"68.3","53.24","15.06","78",,,,,,,,,,,,,,,,,,
"2015","石狮市","石狮市","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3571811","12.3"
"2015","寿宁县","寿宁县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"178407","12390","41104","737","32382",,,,,
"2015","寿宁县","寿宁县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"42997","3040","5015","2731",,,,,,,,,,
"2015","寿宁县","寿宁县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"63.47","17.6","59.78","18.1",,,,,,,,,,,,,,
"2015","寿宁县","寿宁县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","68.88","15.71","32.25","20.92","22.63","9.67","38882",,,,,,,,,,,,,,,,,,,,,,
"2015","寿宁县","寿宁县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"20.61","8.36","12.25",,
"2015","寿宁县","寿宁县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"17.8","8.08","9.72","45.4",,,,,,,,,,,,,,,,,,
"2015","寿宁县","寿宁县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"195918","11.1"
"2015","顺昌县","顺昌县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"181365","11261","34377","853","36198",,,,,
"2015","顺昌县","顺昌县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"39522","5542","8718","2166",,,,,,,,,,
"2015","顺昌县","顺昌县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"61.03","32.3","57.04","32.2",,,,,,,,,,,,,,
"2015","顺昌县","顺昌县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","90.91","19.86","34.03","37.02","27.79","6.24","48485",,,,,,,,,,,,,,,,,,,,,,
"2015","顺昌县","顺昌县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"22.99","5.75","17.24",,
"2015","顺昌县","顺昌县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"18.8","9.1","9.7","48.5",,,,,,,,,,,,,,,,,,
"2015","顺昌县","顺昌县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"280080","7.4"
"2015","思明区","思明区","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"576191","41349","183813","19671","803",,,,,
"2015","思明区","思明区","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"515038","62506","112774","93804",,,,,,,,,,
"2015","思明区","思明区","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"236.24","2","111.59","8.2",,,,,,,,,,,,,,
"2015","思明区","思明区","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","1057.66","1.4","147.44","908.83","79.7","67.73","107159",,,,,,,,,,,,,,,,,,,,,,
"2015","思明区","思明区","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"79.67","23.25","56.43",,
"2015","思明区","思明区","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"99.1","99.1",,"100",,,,,,,,,,,,,,,,,,
"2015","思明区","思明区","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4439371","6.2"
"2015","松溪县","松溪县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"135567","9047","26724","1767","27112",,,,,
"2015","松溪县","松溪县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"29452","1515","6825","1717",,,,,,,,,,
"2015","松溪县","松溪县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"54.33","30.2","51.53","29.9",,,,,,,,,,,,,,
"2015","松溪县","松溪县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","42.86","12.38","16.19","14.29","12.28","3.91","36169",,,,,,,,,,,,,,,,,,,,,,
"2015","松溪县","松溪县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"17.05","12.83","4.23",,
"2015","松溪县","松溪县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"11.9","5.3","6.6","44.2",,,,,,,,,,,,,,,,,,
"2015","松溪县","松溪县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"203433","12.3"
"2015","台江区","台江区","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"146033","17161","34682","2400","179",,,,,
"2015","台江区","台江区","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"139694","17452","28601","32022",,,,,,,,,,
"2015","台江区","台江区","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"389.57","14.9","278.15","26",,,,,,,,,,,,,,
"2015","台江区","台江区","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","369.64",,"77.85","291.79","26.19","52.65","79067",,,,,,,,,,,,,,,,,,,,,,
"2015","台江区","台江区","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"30.92","2.81","28.12",,
"2015","台江区","台江区","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"47","47",,"100",,,,,,,,,,,,,,,,,,
"2015","台江区","台江区","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4003530","14.9"
"2015","泰宁县","泰宁县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"127814","9043","22450","734","32694",,,,,
"2015","泰宁县","泰宁县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"30001","2156","6869","1803",,,,,,,,,,
"2015","泰宁县","泰宁县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"87.35","18.7","83.68","18.6",,,,,,,,,,,,,,
"2015","泰宁县","泰宁县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","82.98","15.76","36.66","30.55","26.5","10.16","74422",,,,,,,,,,,,,,,,,,,,,,
"2015","泰宁县","泰宁县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"23.84","10.32","13.53",,
"2015","泰宁县","泰宁县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"11.2","5.32","5.88","47.5",,,,,,,,,,,,,,,,,,
"2015","泰宁县","泰宁县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"199543","13.3"
"2015","同安区","同安区","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"361821","23540","96256","4868","28319",,,,,
"2015","同安区","同安区","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"140486","18926","29804","14804",,,,,,,,,,
"2015","同安区","同安区","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"226.92","40.3","143.41","37.5",,,,,,,,,,,,,,
"2015","同安区","同安区","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","250.89","10.1","137.91","102.88","118.35","19.56","46461",,,,,,,,,,,,,,,,,,,,,,
"2015","同安区","同安区","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"117.54","76.19","41.34",,
"2015","同安区","同安区","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"54.4","37.51","16.89","69",,,,,,,,,,,,,,,,,,
"2015","同安区","同安区","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"770075","20.3"
"2015","武平县","武平县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"258790","16314","54407","16025","63777",,,,,
"2015","武平县","武平县","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"73201","5681","11984","7163",,,,,,,,,,
"2015","武平县","武平县","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"226.82","26","217.83","30.8",,,,,,,,,,,,,,
"2015","武平县","武平县","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","146.65","31.32","61.89","53.45","43.97","17.92","53327",,,,,,,,,,,,,,,,,,,,,,
"2015","武平县","武平县","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"38.2","13.32","24.88",,
"2015","武平县","武平县","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"27.6","12.6","15","45.7",,,,,,,,,,,,,,,,,,
"2015","武平县","武平县","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"551754","23.1"
"2015","武夷山市","武夷山市","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"219151","14244","36743","2365","44812",,,,,
"2015","武夷山市","武夷山市","22-9 地方一般公共预算收入（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2209.htm","budget_revenue",,,,,,,,,,,,,,,,"95866","4397","21305","4573",,,,,,,,,,
"2015","武夷山市","武夷山市","22-6 固定资产投资（不含农户）（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2206.htm","fixed_asset_investment",,,,,,,,,,,,"301.01","28.6","287.99","32.5",,,,,,,,,,,,,,
"2015","武夷山市","武夷山市","22-1 地区生产总值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2201.htm","gdp","138.88","24.54","55.54","58.8","32.02","23.52","59991",,,,,,,,,,,,,,,,,,,,,,
"2015","武夷山市","武夷山市","22-14 规模以上工业增加值（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2214.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"44.97","41.04","3.93",,
"2015","武夷山市","武夷山市","22-4 年末常住人口数（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2204.htm","population",,,,,,,,"23.2","12.9","10.3","55.5",,,,,,,,,,,,,,,,,,
"2015","武夷山市","武夷山市","22-19 社会消费品零售总额（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2219.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"443382","10.4"
"2015","霞浦县","霞浦县","22-10 一般公共预算支出（2015年）","https://tjj.fujian.gov.cn/tongjinianjian/dz2016/cn/html/2210.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"274111","19041","60082","924","61112",,,,,
